Date,Metric,App,Category,Platform,Value
7/27/14,Revenue,Zuber,Services,iOS,4520
8/28/14,Revenue,Zuber,Services,Android,4520
6/20/14,Revenue,Zuber,Services,Android,4530
7/8/14,Revenue,Zuber,Services,Android,4530
9/9/14,Revenue,Zuber,Services,Android,4530
7/22/14,Revenue,Zuber,Services,Android,4540
8/11/14,Revenue,Zuber,Services,Android,4540
6/26/14,Revenue,Zuber,Services,Android,4550
8/7/14,Revenue,Zuber,Services,Android,4550
8/15/14,Revenue,Zuber,Services,Android,4550
9/6/14,Revenue,Zuber,Services,Android,4560
7/20/14,Revenue,Zuber,Services,Android,4570
7/30/14,Revenue,Zuber,Services,Android,4570
8/5/14,Revenue,Zuber,Services,Android,4570
8/20/14,Revenue,Zuber,Services,Android,4570
8/3/14,Revenue,Zuber,Services,Android,4600
8/10/14,Revenue,Zuber,Services,Android,4600
7/23/14,Revenue,Zuber,Services,Android,4610
8/13/14,Revenue,Zuber,Services,Android,4630
7/6/14,Revenue,Zuber,Services,Android,4640
7/12/14,Revenue,Zuber,Services,Android,4640
7/17/14,Revenue,Zuber,Services,Android,4660
7/28/14,Revenue,Zuber,Services,Android,4660
8/8/14,Revenue,Zuber,Services,Android,4660
7/19/14,Revenue,Zuber,Services,Android,4670
9/1/14,Revenue,Zuber,Services,Android,4670
7/10/14,Revenue,Zuber,Services,Android,4680
7/25/14,Revenue,Zuber,Services,Android,4680
8/1/14,Revenue,Zuber,Services,Android,4690
8/6/14,Revenue,Zuber,Services,Android,4690
8/18/14,Revenue,Zuber,Services,Android,4690
8/31/14,Revenue,Zuber,Services,Android,4700
7/24/14,Revenue,Zuber,Services,Android,4720
5/26/14,Revenue,CandyBash,Games,Android,6220
5/18/14,Revenue,CandyBash,Games,Android,6330
5/28/14,Revenue,CandyBash,Games,Android,6340
5/17/14,Revenue,CandyBash,Games,Android,6350
6/9/14,Revenue,CandyBash,Games,Android,6350
3/3/14,Revenue,Words With Enemies,Games,Android,6360
5/20/14,Revenue,CandyBash,Games,Android,6360
6/5/14,Revenue,CandyBash,Games,Android,6360
5/8/14,Revenue,CandyBash,Games,Android,6370
2/19/14,Revenue,Words With Enemies,Games,Android,6390
3/15/14,Revenue,Words With Enemies,Games,Android,6400
5/7/14,Revenue,CandyBash,Games,Android,6400
3/7/14,Revenue,Words With Enemies,Games,Android,6410
2/24/14,Revenue,Words With Enemies,Games,Android,6430
4/30/14,Revenue,CandyBash,Games,Android,6440
5/24/14,Revenue,CandyBash,Games,Android,6440
10/27/13,Revenue,Words With Enemies,Games,Android,6450
2/10/14,Revenue,Words With Enemies,Games,Android,6450
10/28/13,Revenue,Words With Enemies,Games,Android,6460
3/6/14,Revenue,Words With Enemies,Games,Android,6460
5/12/14,Revenue,CandyBash,Games,Android,6470
3/21/14,Revenue,Words With Enemies,Games,Android,6480
4/7/14,Revenue,CandyBash,Games,Android,6480
10/6/13,Revenue,Words With Enemies,Games,Android,6490
3/4/14,Revenue,Words With Enemies,Games,Android,6490
4/1/14,Revenue,CandyBash,Games,Android,6490
5/27/14,Revenue,CandyBash,Games,Android,6490
5/3/14,Revenue,CandyBash,Games,Android,6500
10/10/13,Revenue,Words With Enemies,Games,Android,6510
11/4/13,Revenue,Words With Enemies,Games,Android,6520
11/30/13,Revenue,Words With Enemies,Games,Android,6520
1/24/14,Revenue,Words With Enemies,Games,Android,6520
4/16/14,Revenue,Words With Enemies,Games,Android,6520
5/25/14,Revenue,CandyBash,Games,iOS,6530
3/2/14,Revenue,Words With Enemies,Games,Android,6540
3/9/14,Revenue,Words With Enemies,Games,Android,6540
5/19/14,Revenue,CandyBash,Games,Android,6540
5/23/14,Revenue,CandyBash,Games,Android,6540
6/15/14,Revenue,CandyBash,Games,Android,6540
8/23/13,Revenue,Words With Enemies,Games,Android,6550
1/20/14,Revenue,Words With Enemies,Games,Android,6550
3/29/14,Revenue,CandyBash,Games,Android,6550
3/30/14,Revenue,CandyBash,Games,Android,6550
4/9/14,Revenue,Words With Enemies,Games,Android,6550
5/26/14,Revenue,CandyBash,Games,iOS,6550
2/14/14,Revenue,Words With Enemies,Games,Android,6560
3/27/14,Revenue,Words With Enemies,Games,Android,6560
6/11/14,Revenue,CandyBash,Games,Android,6560
1/17/14,Revenue,Words With Enemies,Games,Android,6570
4/23/14,Revenue,CandyBash,Games,Android,6570
4/30/14,Revenue,CandyBash,Games,iOS,6570
5/24/14,Revenue,CandyBash,Games,iOS,6570
5/31/14,Revenue,CandyBash,Games,Android,6570
10/2/13,Revenue,Words With Enemies,Games,Android,6580
2/25/14,Revenue,Words With Enemies,Games,Android,6580
3/25/14,Revenue,CandyBash,Games,Android,6580
4/2/14,Revenue,Words With Enemies,Games,Android,6580
5/16/14,Revenue,CandyBash,Games,Android,6580
8/18/13,Revenue,Words With Enemies,Games,Android,6590
9/29/13,Revenue,Words With Enemies,Games,Android,6590
2/1/14,Revenue,Words With Enemies,Games,Android,6590
3/11/14,Revenue,Words With Enemies,Games,Android,6590
4/26/14,Revenue,CandyBash,Games,Android,6590
5/30/14,Revenue,CandyBash,Games,iOS,6590
8/12/13,Revenue,Words With Enemies,Games,Android,6600
10/25/13,Revenue,Words With Enemies,Games,Android,6600
3/24/14,Revenue,CandyBash,Games,Android,6600
6/3/14,Revenue,CandyBash,Games,iOS,6600
6/4/14,Revenue,CandyBash,Games,iOS,6600
6/16/14,Revenue,CandyBash,Games,Android,6600
10/20/13,Revenue,Words With Enemies,Games,Android,6610
11/6/13,Revenue,Words With Enemies,Games,Android,6610
11/29/13,Revenue,Words With Enemies,Games,Android,6610
1/26/14,Revenue,Words With Enemies,Games,Android,6610
3/31/14,Revenue,CandyBash,Games,Android,6610
5/1/14,Revenue,CandyBash,Games,iOS,6610
5/2/14,Revenue,CandyBash,Games,iOS,6610
5/4/14,Revenue,CandyBash,Games,Android,6610
5/23/14,Revenue,CandyBash,Games,iOS,6610
8/2/13,Revenue,Words With Enemies,Games,Android,6620
11/17/13,Revenue,Words With Enemies,Games,Android,6620
12/1/13,Revenue,Words With Enemies,Games,Android,6620
12/3/13,Revenue,Words With Enemies,Games,Android,6620
1/31/14,Revenue,Words With Enemies,Games,Android,6620
2/14/14,Revenue,Words With Enemies,Games,iOS,6620
5/17/14,Revenue,CandyBash,Games,iOS,6620
5/22/14,Revenue,CandyBash,Games,iOS,6620
5/27/14,Revenue,CandyBash,Games,iOS,6620
6/6/14,Revenue,CandyBash,Games,iOS,6620
6/9/14,Revenue,CandyBash,Games,iOS,6620
6/20/14,Revenue,CandyBash,Games,Android,6620
10/14/13,Revenue,Words With Enemies,Games,Android,6630
11/15/13,Revenue,Words With Enemies,Games,Android,6630
2/23/14,Revenue,Words With Enemies,Games,Android,6630
4/9/14,Revenue,CandyBash,Games,Android,6630
4/15/14,Revenue,Words With Enemies,Games,Android,6630
5/20/14,Revenue,CandyBash,Games,iOS,6630
6/5/14,Revenue,CandyBash,Games,iOS,6630
6/10/14,Revenue,CandyBash,Games,Android,6630
8/11/13,Revenue,Words With Enemies,Games,Android,6640
2/13/14,Revenue,Words With Enemies,Games,iOS,6640
4/3/14,Revenue,CandyBash,Games,Android,6640
4/28/14,Revenue,CandyBash,Games,iOS,6640
4/28/14,Revenue,CandyBash,Games,Android,6640
4/29/14,Revenue,CandyBash,Games,iOS,6640
5/6/14,Revenue,CandyBash,Games,Android,6640
5/31/14,Revenue,CandyBash,Games,iOS,6640
6/18/14,Revenue,CandyBash,Games,Android,6640
9/23/13,Revenue,Words With Enemies,Games,Android,6650
11/25/13,Revenue,Words With Enemies,Games,Android,6650
12/9/13,Revenue,Words With Enemies,Games,Android,6650
2/19/14,Revenue,Words With Enemies,Games,iOS,6650
3/16/14,Revenue,CandyBash,Games,Android,6650
5/13/14,Revenue,CandyBash,Games,Android,6650
6/7/14,Revenue,CandyBash,Games,iOS,6650
8/24/13,Revenue,Words With Enemies,Games,Android,6660
9/3/13,Revenue,Words With Enemies,Games,Android,6660
9/21/13,Revenue,Words With Enemies,Games,Android,6660
11/10/13,Revenue,Words With Enemies,Games,Android,6660
11/16/13,Revenue,Words With Enemies,Games,Android,6660
12/12/13,Revenue,Words With Enemies,Games,Android,6660
12/23/13,Revenue,Words With Enemies,Games,Android,6660
2/18/14,Revenue,Words With Enemies,Games,iOS,6660
3/16/14,Revenue,Words With Enemies,Games,Android,6660
4/27/14,Revenue,CandyBash,Games,iOS,6660
5/25/14,Revenue,CandyBash,Games,Android,6660
5/29/14,Revenue,CandyBash,Games,iOS,6660
8/7/13,Revenue,Words With Enemies,Games,Android,6670
9/25/13,Revenue,Words With Enemies,Games,Android,6670
9/30/13,Revenue,Words With Enemies,Games,Android,6670
1/10/14,Revenue,Words With Enemies,Games,Android,6670
2/12/14,Revenue,Words With Enemies,Games,iOS,6670
2/15/14,Revenue,Words With Enemies,Games,iOS,6670
2/15/14,Revenue,Words With Enemies,Games,Android,6670
2/16/14,Revenue,Words With Enemies,Games,iOS,6670
2/16/14,Revenue,Words With Enemies,Games,Android,6670
3/9/14,Revenue,Words With Enemies,Games,iOS,6670
3/24/14,Revenue,Words With Enemies,Games,Android,6670
4/13/14,Revenue,Words With Enemies,Games,Android,6670
5/4/14,Revenue,CandyBash,Games,iOS,6670
5/5/14,Revenue,CandyBash,Games,Android,6670
5/7/14,Revenue,CandyBash,Games,iOS,6670
5/9/14,Revenue,CandyBash,Games,iOS,6670
5/10/14,Revenue,CandyBash,Games,iOS,6670
5/10/14,Revenue,CandyBash,Games,Android,6670
5/18/14,Revenue,CandyBash,Games,iOS,6670
5/19/14,Revenue,CandyBash,Games,iOS,6670
6/1/14,Revenue,CandyBash,Games,iOS,6670
6/4/14,Revenue,CandyBash,Games,Android,6670
8/5/13,Revenue,CandyBash,Games,Android,6680
1/25/14,Revenue,Words With Enemies,Games,Android,6680
2/7/14,Revenue,Words With Enemies,Games,Android,6680
2/20/14,Revenue,Words With Enemies,Games,iOS,6680
2/27/14,Revenue,Words With Enemies,Games,iOS,6680
2/28/14,Revenue,Words With Enemies,Games,iOS,6680
3/5/14,Revenue,Words With Enemies,Games,iOS,6680
5/2/14,Revenue,CandyBash,Games,Android,6680
5/15/14,Revenue,CandyBash,Games,Android,6680
5/28/14,Revenue,CandyBash,Games,iOS,6680
9/27/13,Revenue,Words With Enemies,Games,Android,6690
2/4/14,Revenue,Words With Enemies,Games,Android,6690
3/4/14,Revenue,Words With Enemies,Games,iOS,6690
2/3/14,Revenue,Words With Enemies,Games,Android,6700
2/17/14,Revenue,Words With Enemies,Games,iOS,6700
2/17/14,Revenue,Words With Enemies,Games,Android,6700
2/23/14,Revenue,Words With Enemies,Games,iOS,6700
2/24/14,Revenue,Words With Enemies,Games,iOS,6700
3/1/14,Revenue,Words With Enemies,Games,iOS,6700
3/3/14,Revenue,Words With Enemies,Games,iOS,6700
3/10/14,Revenue,Words With Enemies,Games,iOS,6700
3/10/14,Revenue,Words With Enemies,Games,Android,6700
5/3/14,Revenue,CandyBash,Games,iOS,6700
5/8/14,Revenue,CandyBash,Games,iOS,6700
6/2/14,Revenue,CandyBash,Games,iOS,6700
6/10/14,Revenue,CandyBash,Games,iOS,6700
6/13/14,Revenue,CandyBash,Games,iOS,6700
11/24/13,Revenue,Words With Enemies,Games,Android,6710
2/11/14,Revenue,Words With Enemies,Games,iOS,6710
2/25/14,Revenue,Words With Enemies,Games,iOS,6710
2/26/14,Revenue,Words With Enemies,Games,iOS,6710
2/26/14,Revenue,Words With Enemies,Games,Android,6710
3/12/14,Revenue,Words With Enemies,Games,iOS,6710
3/13/14,Revenue,Words With Enemies,Games,iOS,6710
3/20/14,Revenue,CandyBash,Games,Android,6710
5/6/14,Revenue,CandyBash,Games,iOS,6710
5/13/14,Revenue,CandyBash,Games,iOS,6710
5/16/14,Revenue,CandyBash,Games,iOS,6710
6/8/14,Revenue,CandyBash,Games,iOS,6710
10/19/13,Revenue,Words With Enemies,Games,Android,6720
2/10/14,Revenue,Words With Enemies,Games,iOS,6720
3/8/14,Revenue,Words With Enemies,Games,iOS,6720
3/11/14,Revenue,Words With Enemies,Games,iOS,6720
5/21/14,Revenue,CandyBash,Games,iOS,6720
8/30/13,Revenue,Words With Enemies,Games,Android,6730
10/7/13,Revenue,Words With Enemies,Games,Android,6730
2/9/14,Revenue,Words With Enemies,Games,iOS,6730
2/21/14,Revenue,Words With Enemies,Games,iOS,6730
3/6/14,Revenue,Words With Enemies,Games,iOS,6730
3/14/14,Revenue,Words With Enemies,Games,iOS,6730
3/15/14,Revenue,Words With Enemies,Games,iOS,6730
3/16/14,Revenue,Words With Enemies,Games,iOS,6730
3/18/14,Revenue,Words With Enemies,Games,iOS,6730
3/18/14,Revenue,Words With Enemies,Games,Android,6730
3/19/14,Revenue,Words With Enemies,Games,iOS,6730
4/26/14,Revenue,CandyBash,Games,iOS,6730
9/11/13,Revenue,Words With Enemies,Games,Android,6740
2/20/14,Revenue,Words With Enemies,Games,Android,6740
2/22/14,Revenue,Words With Enemies,Games,iOS,6740
2/22/14,Revenue,Words With Enemies,Games,Android,6740
3/2/14,Revenue,Words With Enemies,Games,iOS,6740
3/3/14,Revenue,CandyBash,Games,Android,6740
3/7/14,Revenue,Words With Enemies,Games,iOS,6740
4/1/14,Revenue,Words With Enemies,Games,Android,6740
4/25/14,Revenue,CandyBash,Games,iOS,6740
5/5/14,Revenue,CandyBash,Games,iOS,6740
5/11/14,Revenue,CandyBash,Games,iOS,6740
8/8/13,Revenue,Words With Enemies,Games,Android,6750
8/27/13,Revenue,Words With Enemies,Games,Android,6750
3/28/14,Revenue,CandyBash,Games,Android,6750
8/20/13,Revenue,Words With Enemies,Games,Android,6760
10/6/13,Revenue,Words With Enemies,Games,iOS,6760
10/14/13,Revenue,Words With Enemies,Games,iOS,6760
11/5/13,Revenue,Words With Enemies,Games,Android,6760
11/26/13,Revenue,Words With Enemies,Games,Android,6760
12/18/13,Revenue,Words With Enemies,Games,Android,6760
3/30/14,Revenue,CandyBash,Games,iOS,6760
6/2/14,Revenue,CandyBash,Games,Android,6760
6/11/14,Revenue,CandyBash,Games,iOS,6760
7/11/14,Revenue,Words With Enemies,Games,Android,6760
8/3/13,Revenue,Words With Enemies,Games,Android,6770
9/6/13,Revenue,Words With Enemies,Games,Android,6770
10/8/13,Revenue,Words With Enemies,Games,iOS,6770
10/22/13,Revenue,Words With Enemies,Games,Android,6770
12/28/13,Revenue,Words With Enemies,Games,Android,6770
3/17/14,Revenue,Words With Enemies,Games,iOS,6770
5/14/14,Revenue,CandyBash,Games,iOS,6770
7/24/14,Revenue,Words With Enemies,Games,Android,6770
9/3/14,Revenue,Words With Enemies,Games,Android,6770
8/28/13,Revenue,Words With Enemies,Games,Android,6780
9/17/13,Revenue,Words With Enemies,Games,Android,6780
10/24/13,Revenue,Words With Enemies,Games,Android,6780
2/8/14,Revenue,Words With Enemies,Games,iOS,6780
2/8/14,Revenue,Words With Enemies,Games,Android,6780
3/20/14,Revenue,Words With Enemies,Games,iOS,6780
3/21/14,Revenue,CandyBash,Games,iOS,6780
3/25/14,Revenue,CandyBash,Games,iOS,6780
4/24/14,Revenue,CandyBash,Games,iOS,6780
4/24/14,Revenue,CandyBash,Games,Android,6780
9/12/13,Revenue,Words With Enemies,Games,Android,6790
9/29/13,Revenue,Words With Enemies,Games,iOS,6790
10/4/13,Revenue,Words With Enemies,Games,iOS,6790
10/10/13,Revenue,Words With Enemies,Games,iOS,6790
10/13/13,Revenue,Words With Enemies,Games,iOS,6790
10/27/13,Revenue,Words With Enemies,Games,iOS,6790
12/4/13,Revenue,Words With Enemies,Games,Android,6790
2/1/14,Revenue,Words With Enemies,Games,iOS,6790
2/5/14,Revenue,Words With Enemies,Games,iOS,6790
3/8/14,Revenue,Words With Enemies,Games,Android,6790
6/12/14,Revenue,CandyBash,Games,iOS,6790
6/12/14,Revenue,CandyBash,Games,Android,6790
6/14/14,Revenue,CandyBash,Games,iOS,6790
6/27/14,Revenue,Words With Enemies,Games,Android,6790
7/21/14,Revenue,Words With Enemies,Games,Android,6790
8/5/13,Revenue,Words With Enemies,Games,Android,6800
9/30/13,Revenue,Words With Enemies,Games,iOS,6800
10/5/13,Revenue,Words With Enemies,Games,iOS,6800
10/7/13,Revenue,Words With Enemies,Games,iOS,6800
10/12/13,Revenue,Words With Enemies,Games,iOS,6800
10/15/13,Revenue,Words With Enemies,Games,iOS,6800
10/15/13,Revenue,Words With Enemies,Games,Android,6800
10/28/13,Revenue,Words With Enemies,Games,iOS,6800
11/2/13,Revenue,Words With Enemies,Games,iOS,6800
11/2/13,Revenue,Words With Enemies,Games,Android,6800
11/4/13,Revenue,Words With Enemies,Games,iOS,6800
2/12/14,Revenue,Words With Enemies,Games,Android,6800
3/14/14,Revenue,Words With Enemies,Games,Android,6800
3/26/14,Revenue,CandyBash,Games,Android,6800
4/6/14,Revenue,CandyBash,Games,iOS,6800
4/13/14,Revenue,CandyBash,Games,Android,6800
5/11/14,Revenue,CandyBash,Games,Android,6800
6/3/14,Revenue,CandyBash,Games,Android,6800
8/22/13,Revenue,Words With Enemies,Games,Android,6810
9/8/13,Revenue,Words With Enemies,Games,Android,6810
10/3/13,Revenue,Words With Enemies,Games,iOS,6810
10/9/13,Revenue,Words With Enemies,Games,iOS,6810
11/3/13,Revenue,Words With Enemies,Games,iOS,6810
11/9/13,Revenue,Words With Enemies,Games,Android,6810
12/15/13,Revenue,Words With Enemies,Games,Android,6810
1/30/14,Revenue,Words With Enemies,Games,iOS,6810
2/28/14,Revenue,Words With Enemies,Games,Android,6810
3/22/14,Revenue,Words With Enemies,Games,iOS,6810
3/23/14,Revenue,CandyBash,Games,iOS,6810
3/31/14,Revenue,CandyBash,Games,iOS,6810
4/8/14,Revenue,CandyBash,Games,iOS,6810
5/12/14,Revenue,CandyBash,Games,iOS,6810
5/15/14,Revenue,CandyBash,Games,iOS,6810
8/9/13,Revenue,CandyBash,Games,Android,6820
8/13/13,Revenue,Words With Enemies,Games,Android,6820
8/17/13,Revenue,Words With Enemies,Games,Android,6820
9/22/13,Revenue,Words With Enemies,Games,Android,6820
10/26/13,Revenue,Words With Enemies,Games,iOS,6820
11/6/13,Revenue,Words With Enemies,Games,iOS,6820
2/6/14,Revenue,Words With Enemies,Games,iOS,6820
2/7/14,Revenue,Words With Enemies,Games,iOS,6820
3/5/14,Revenue,Words With Enemies,Games,Android,6820
3/21/14,Revenue,Words With Enemies,Games,iOS,6820
4/7/14,Revenue,CandyBash,Games,iOS,6820
4/25/14,Revenue,Words With Enemies,Games,Android,6820
5/22/14,Revenue,CandyBash,Games,Android,6820
8/15/13,Revenue,CandyBash,Games,Android,6830
9/26/13,Revenue,Words With Enemies,Games,iOS,6830
9/27/13,Revenue,Words With Enemies,Games,iOS,6830
9/28/13,Revenue,Words With Enemies,Games,iOS,6830
10/11/13,Revenue,Words With Enemies,Games,iOS,6830
10/11/13,Revenue,Words With Enemies,Games,Android,6830
10/29/13,Revenue,Words With Enemies,Games,iOS,6830
11/1/13,Revenue,Words With Enemies,Games,iOS,6830
11/5/13,Revenue,Words With Enemies,Games,iOS,6830
1/29/14,Revenue,Words With Enemies,Games,iOS,6830
1/31/14,Revenue,Words With Enemies,Games,iOS,6830
2/4/14,Revenue,Words With Enemies,Games,iOS,6830
3/27/14,Revenue,Words With Enemies,Games,iOS,6830
3/29/14,Revenue,CandyBash,Games,iOS,6830
3/29/14,Revenue,Words With Enemies,Games,iOS,6830
4/1/14,Revenue,CandyBash,Games,iOS,6830
4/4/14,Revenue,CandyBash,Games,Android,6830
4/22/14,Revenue,CandyBash,Games,iOS,6830
8/30/14,Revenue,Words With Enemies,Games,Android,6830
10/1/13,Revenue,Words With Enemies,Games,iOS,6840
10/16/13,Revenue,Words With Enemies,Games,iOS,6840
11/8/13,Revenue,Words With Enemies,Games,iOS,6840
11/13/13,Revenue,Words With Enemies,Games,Android,6840
1/19/14,Revenue,Words With Enemies,Games,Android,6840
2/2/14,Revenue,Words With Enemies,Games,iOS,6840
2/3/14,Revenue,Words With Enemies,Games,iOS,6840
3/13/14,Revenue,Words With Enemies,Games,Android,6840
3/26/14,Revenue,Words With Enemies,Games,iOS,6840
3/28/14,Revenue,Words With Enemies,Games,iOS,6840
4/3/14,Revenue,CandyBash,Games,iOS,6840
4/23/14,Revenue,CandyBash,Games,iOS,6840
4/26/14,Revenue,Words With Enemies,Games,Android,6840
4/29/14,Revenue,Words With Enemies,Games,Android,6840
9/6/14,Revenue,Words With Enemies,Games,Android,6840
10/24/13,Revenue,Words With Enemies,Games,iOS,6850
10/30/13,Revenue,Words With Enemies,Games,iOS,6850
11/7/13,Revenue,Words With Enemies,Games,iOS,6850
12/26/13,Revenue,Words With Enemies,Games,Android,6850
3/20/14,Revenue,CandyBash,Games,iOS,6850
3/23/14,Revenue,Words With Enemies,Games,iOS,6850
4/3/14,Revenue,Words With Enemies,Games,iOS,6850
4/4/14,Revenue,Words With Enemies,Games,iOS,6850
4/5/14,Revenue,CandyBash,Games,iOS,6850
4/10/14,Revenue,Words With Enemies,Games,Android,6850
4/14/14,Revenue,Words With Enemies,Games,Android,6850
5/21/14,Revenue,CandyBash,Games,Android,6850
6/7/14,Revenue,CandyBash,Games,Android,6850
7/14/14,Revenue,Words With Enemies,Games,Android,6850
8/4/13,Revenue,Words With Enemies,Games,Android,6860
8/14/13,Revenue,Words With Enemies,Games,iOS,6860
9/1/13,Revenue,Words With Enemies,Games,Android,6860
9/10/13,Revenue,Words With Enemies,Games,iOS,6860
10/2/13,Revenue,Words With Enemies,Games,iOS,6860
10/17/13,Revenue,Words With Enemies,Games,iOS,6860
11/12/13,Revenue,Words With Enemies,Games,Android,6860
11/16/13,Revenue,Words With Enemies,Games,iOS,6860
11/27/13,Revenue,Words With Enemies,Games,iOS,6860
11/27/13,Revenue,Words With Enemies,Games,Android,6860
11/30/13,Revenue,Words With Enemies,Games,iOS,6860
12/29/13,Revenue,Words With Enemies,Games,Android,6860
1/22/14,Revenue,Words With Enemies,Games,Android,6860
1/24/14,Revenue,Words With Enemies,Games,iOS,6860
1/28/14,Revenue,Words With Enemies,Games,iOS,6860
1/28/14,Revenue,Words With Enemies,Games,Android,6860
2/5/14,Revenue,Words With Enemies,Games,Android,6860
2/18/14,Revenue,Words With Enemies,Games,Android,6860
2/21/14,Revenue,Words With Enemies,Games,Android,6860
3/30/14,Revenue,Words With Enemies,Games,iOS,6860
3/31/14,Revenue,Words With Enemies,Games,iOS,6860
3/31/14,Revenue,Words With Enemies,Games,Android,6860
4/2/14,Revenue,Words With Enemies,Games,iOS,6860
4/5/14,Revenue,Words With Enemies,Games,iOS,6860
4/16/14,Revenue,Words With Enemies,Games,iOS,6860
8/10/13,Revenue,Words With Enemies,Games,Android,6870
8/12/13,Revenue,Words With Enemies,Games,iOS,6870
8/29/13,Revenue,Words With Enemies,Games,Android,6870
9/8/13,Revenue,Words With Enemies,Games,iOS,6870
10/9/13,Revenue,Words With Enemies,Games,Android,6870
10/23/13,Revenue,Words With Enemies,Games,iOS,6870
10/25/13,Revenue,Words With Enemies,Games,iOS,6870
11/10/13,Revenue,Words With Enemies,Games,iOS,6870
1/27/14,Revenue,Words With Enemies,Games,iOS,6870
3/22/14,Revenue,CandyBash,Games,iOS,6870
3/23/14,Revenue,CandyBash,Games,Android,6870
3/24/14,Revenue,CandyBash,Games,iOS,6870
3/25/14,Revenue,Words With Enemies,Games,iOS,6870
3/26/14,Revenue,CandyBash,Games,iOS,6870
4/7/14,Revenue,Words With Enemies,Games,iOS,6870
6/16/14,Revenue,CandyBash,Games,iOS,6870
7/30/14,Revenue,Words With Enemies,Games,Android,6870
9/2/14,Revenue,Words With Enemies,Games,Android,6870
8/13/13,Revenue,CandyBash,Games,Android,6880
8/15/13,Revenue,Words With Enemies,Games,iOS,6880
8/15/13,Revenue,Words With Enemies,Games,Android,6880
8/22/13,Revenue,Words With Enemies,Games,iOS,6880
9/11/13,Revenue,Words With Enemies,Games,iOS,6880
9/25/13,Revenue,Words With Enemies,Games,iOS,6880
10/31/13,Revenue,Words With Enemies,Games,iOS,6880
11/9/13,Revenue,Words With Enemies,Games,iOS,6880
11/14/13,Revenue,Words With Enemies,Games,Android,6880
11/29/13,Revenue,Words With Enemies,Games,iOS,6880
12/21/13,Revenue,Words With Enemies,Games,Android,6880
12/24/13,Revenue,Words With Enemies,Games,Android,6880
1/18/14,Revenue,Words With Enemies,Games,iOS,6880
1/26/14,Revenue,Words With Enemies,Games,iOS,6880
3/1/14,Revenue,CandyBash,Games,Android,6880
3/24/14,Revenue,Words With Enemies,Games,iOS,6880
3/27/14,Revenue,CandyBash,Games,iOS,6880
3/27/14,Revenue,CandyBash,Games,Android,6880
3/28/14,Revenue,CandyBash,Games,iOS,6880
4/1/14,Revenue,Words With Enemies,Games,iOS,6880
4/14/14,Revenue,CandyBash,Games,Android,6880
4/21/14,Revenue,CandyBash,Games,iOS,6880
6/6/14,Revenue,CandyBash,Games,Android,6880
6/15/14,Revenue,CandyBash,Games,iOS,6880
